31.3,36.84407774,117.92477143,31.05
31.4,36.84407063,117.92477139,31.04
31.5,36.84406353,117.92477135,31.03
31.6,36.84405664,117.92477134,31.03
31.7,36.84404974,117.92477133,31.03
31.8,36.84404284,117.92477132,31.03
31.9,36.84403595,117.92477132,31.02
32.0,36.84402905,117.92477131,31.02
32.1,36.84402232,117.92477123,31.02
32.2,36.84401558,117.92477114,31.02
32.3,36.84400885,117.92477106,31.03
32.4,36.84400211,117.92477098,31.03
32.5,36.84399538,117.92477090,31.03
32.6,36.84398875,117.92477085,31.03
32.7,36.84398213,117.92477080,31.03
32.8,36.84397550,117.92477075,31.03
32.9,36.84396887,117.92477070,31.03
33.0,36.84396224,117.92477065,31.03
33.1,36.84395567,117.92477059,31.04
33.2,36.84394910,117.92477052,31.04
33.3,36.84394253,117.92477046,31.05
33.4,36.84393596,117.92477039,31.05
33.5,36.84392939,117.92477033,31.06
33.6,36.84392305,117.92477039,31.03
33.7,36.84391670,117.92477044,31.00
33.8,36.84391035,117.92477050,30.97
33.9,36.84390400,117.92477055,30.94
34.0,36.84389765,117.92477061,30.91
34.1,36.84389116,117.92477061,30.93
34.2,36.84388466,117.92477062,30.95
34.3,36.84387816,117.92477063,30.97
34.4,36.84387167,117.92477063,30.99
34.5,36.84386517,117.92477064,31.01
34.6,36.84385870,117.92477067,31.01
34.7,36.84385224,117.92477069,31.00
34.8,36.84384577,117.92477072,31.00
34.9,36.84383931,117.92477075,30.99
35.0,36.84383285,117.92477077,30.98
35.1,36.84382624,117.92477078,30.99
35.2,36.84381964,117.92477078,30.99
35.3,36.84381303,117.92477078,31.00
35.4,36.84380643,117.92477079,31.01
35.5,36.84379982,117.92477079,31.01
35.6,36.84379322,117.92477079,31.00
35.7,36.84378662,117.92477078,30.99
35.8,36.84378002,117.92477077,30.98
35.9,36.84377342,117.92477077,30.97
36.0,36.84376682,117.92477076,30.96
36.1,36.84376007,117.92477078,30.96
36.2,36.84375331,117.92477080,30.97
36.3,36.84374656,117.92477082,30.97
36.4,36.84373981,117.92477084,30.97
36.5,36.84373306,117.92477086,30.98
36.6,36.84372614,117.92477083,30.98
36.7,36.84371923,117.92477079,30.97
36.8,36.84371232,117.92477075,30.97
36.9,36.84370541,117.92477072,30.97
37.0,36.84369849,117.92477068,30.96
37.1,36.84369139,117.92477062,30.96
37.2,36.84368428,117.92477056,30.96
37.3,36.84367717,117.92477049,30.96
37.4,36.84367007,117.92477043,30.96
37.5,36.84366296,117.92477037,30.96
37.6,36.84365566,117.92477032,30.96
37.7,36.84364835,117.92477028,30.97
37.8,36.84364105,117.92477023,30.97
37.9,36.84363375,117.92477018,30.97
38.0,36.84362644,117.92477014,30.97
38.1,36.84361900,117.92477005,30.97
38.2,36.84361156,117.92476996,30.97
38.3,36.84360411,117.92476987,30.97
38.4,36.84359667,117.92476978,30.97
38.5,36.84358923,117.92476969,30.96
38.6,36.84358191,117.92476954,30.97
38.7,36.84357459,117.92476939,30.98
38.8,36.84356728,117.92476924,30.98
38.9,36.84355996,117.92476909,30.99
39.0,36.84355265,117.92476894,30.99
39.1,36.84354562,117.92476883,30.99
39.2,36.84353860,117.92476871,30.98
39.3,36.84353157,117.92476859,30.98
39.4,36.84352454,117.92476847,30.97
39.5,36.84351752,117.92476835,30.96
39.6,36.84351071,117.92476816,30.97
39.7,36.84350390,117.92476797,30.97
39.8,36.84349710,117.92476778,30.98
39.9,36.84349029,117.92476759,30.98
40.0,36.84348348,117.92476740,30.99
40.1,36.84347697,117.92476722,30.98
40.2,36.84347045,117.92476704,30.98
40.3,36.84346394,117.92476686,30.97
40.4,36.84345742,117.92476668,30.96
40.5,36.84345091,117.92476650,30.95
40.6,36.84344458,117.92476633,30.93
40.7,36.84343825,117.92476615,30.91
40.8,36.84343193,117.92476598,30.89
40.9,36.84342560,117.92476581,30.86
41.0,36.84341928,117.92476563,30.84
41.1,36.84341294,117.92476556,30.86
41.2,36.84340660,117.92476550,30.88
41.3,36.84340026,117.92476543,30.90
41.4,36.84339392,117.92476536,30.92
41.5,36.84338758,117.92476529,30.94
41.6,36.84338145,117.92476560,30.94
41.7,36.84337532,117.92476592,30.95
41.8,36.84336919,117.92476623,30.95
41.9,36.84336306,117.92476655,30.96
42.0,36.84335694,117.92476686,30.96
42.1,36.84335134,117.92476797,30.82
42.2,36.84334574,117.92476908,30.68
42.3,36.84334014,117.92477019,30.54
42.4,36.84333454,117.92477130,30.39
42.5,36.84332894,117.92477240,30.25
42.6,36.84332475,117.92477446,29.67
42.7,36.84332055,117.92477652,29.09
42.8,36.84331635,117.92477858,28.51
42.9,36.84331215,117.92478064,27.93
43.0,36.84330795,117.92478269,27.35
43.1,36.84330264,117.92478464,27.33
43.2,36.84329732,117.92478659,27.31
43.3,36.84329201,117.92478854,27.29
43.4,36.84328669,117.92479049,27.27
43.5,36.84328137,117.92479243,27.25
43.6,36.84327525,117.92479484,27.59
43.7,36.84326913,117.92479725,27.93
43.8,36.84326301,117.92479966,28.27
43.9,36.84325689,117.92480206,28.61
44.0,36.84325077,117.92480447,28.95
44.1,36.84324486,117.92480747,29.08
44.2,36.84323894,117.92481047,29.22
44.3,36.84323303,117.92481347,29.35
44.4,36.84322711,117.92481646,29.49
44.5,36.84322120,117.92481946,29.63
44.6,36.84321620,117.92482342,29.67
44.7,36.84321121,117.92482739,29.70
44.8,36.84320622,117.92483135,29.74
44.9,36.84320122,117.92483531,29.78
45.0,36.84319623,117.92483927,29.82
45.1,36.84319103,117.92484371,29.85
45.2,36.84318582,117.92484815,29.89
45.3,36.84318062,117.92485258,29.93
45.4,36.84317542,117.92485702,29.97
45.5,36.84317022,117.92486146,30.01
45.6,36.84316511,117.92486673,30.04
45.7,36.84316000,117.92487201,30.08
45.8,36.84315489,117.92487728,30.12
45.9,36.84314978,117.92488255,30.15
46.0,36.84314467,117.92488783,30.19
46.1,36.84313981,117.92489399,30.20
46.2,36.84313495,117.92490016,30.21
46.3,36.84313010,117.92490633,30.23
46.4,36.84312524,117.92491250,30.24
46.5,36.84312039,117.92491866,30.25
46.6,36.84311596,117.92492560,30.27
46.7,36.84311154,117.92493254,30.30
46.8,36.84310712,117.92493949,30.32
46.9,36.84310269,117.92494643,30.34
47.0,36.84309827,117.92495337,30.36
47.1,36.84309500,117.92496083,30.32
47.2,36.84309174,117.92496830,30.27
47.3,36.84308847,117.92497577,30.22
47.4,36.84308521,117.92498324,30.17
47.5,36.84308194,117.92499071,30.13
47.6,36.84307897,117.92499820,30.12
47.7,36.84307600,117.92500569,30.11
47.8,36.84307302,117.92501318,30.10
47.9,36.84307005,117.92502067,30.09
48.0,36.84306708,117.92502816,30.08
48.1,36.84306407,117.92503600,30.07
48.2,36.84306107,117.92504385,30.05
48.3,36.84305807,117.92505170,30.03
48.4,36.84305506,117.92505954,30.02
48.5,36.84305206,117.92506739,30.00
48.6,36.84304899,117.92507541,29.99
48.7,36.84304592,117.92508342,29.99
48.8,36.84304285,117.92509144,29.99
48.9,36.84303978,117.92509946,29.98
49.0,36.84303671,117.92510748,29.98
49.1,36.84303364,117.92511529,29.98
49.2,36.84303058,117.92512310,29.98
49.3,36.84302751,117.92513091,29.97
49.4,36.84302444,117.92513872,29.97
49.5,36.84302138,117.92514654,29.97
49.6,36.84301843,117.92515390,29.97
49.7,36.84301548,117.92516127,29.96
49.8,36.84301254,117.92516864,29.95
49.9,36.84300959,117.92517601,29.94
50.0,36.84300664,117.92518337,29.94
50.1,36.84300363,117.92519043,29.93
50.2,36.84300061,117.92519749,29.93
50.3,36.84299759,117.92520455,29.93
50.4,36.84299457,117.92521161,29.93
50.5,36.84299156,117.92521867,29.92
50.6,36.84298864,117.92522535,29.88
50.7,36.84298573,117.92523203,29.84
50.8,36.84298282,117.92523871,29.80
50.9,36.84297990,117.92524540,29.76
51.0,36.84297699,117.92525208,29.72
51.1,36.84297398,117.92525844,29.73
51.2,36.84297096,117.92526479,29.75
51.3,36.84296795,117.92527115,29.76
51.4,36.84296494,117.92527751,29.77
51.5,36.84296193,117.92528387,29.79
51.6,36.84295892,117.92528994,29.74
51.7,36.84295591,117.92529601,29.70
51.8,36.84295290,117.92530208,29.66
51.9,36.84294990,117.92530815,29.62
52.0,36.84294689,117.92531422,29.58
52.1,36.84294368,117.92531988,29.60
52.2,36.84294048,117.92532554,29.62
52.3,36.84293727,117.92533121,29.64
52.4,36.84293406,117.92533687,29.65
52.5,36.84293086,117.92534253,29.67
52.6,36.84292776,117.92534796,29.64
52.7,36.84292466,117.92535338,29.60
52.8,36.84292156,117.92535881,29.57
52.9,36.84291846,117.92536424,29.53
53.0,36.84291537,117.92536966,29.50
53.1,36.84291200,117.92537492,29.53
53.2,36.84290864,117.92538018,29.55
53.3,36.84290528,117.92538544,29.58
53.4,36.84290191,117.92539070,29.61
53.5,36.84289855,117.92539595,29.64
53.6,36.84289512,117.92540110,29.65
53.7,36.84289169,117.92540624,29.65
53.8,36.84288826,117.92541138,29.65
53.9,36.84288484,117.92541653,29.66
54.0,36.84288141,117.92542167,29.66
54.1,36.84287780,117.92542663,29.67
54.2,36.84287420,117.92543160,29.68
54.3,36.84287059,117.92543656,29.70
54.4,36.84286698,117.92544153,29.71
54.5,36.84286338,117.92544649,29.72
54.6,36.84285978,117.92545145,29.71
54.7,36.84285617,117.92545640,29.70
54.8,36.84285257,117.92546136,29.69
54.9,36.84284897,117.92546632,29.68
55.0,36.84284537,117.92547128,29.67
55.1,36.84284153,117.92547606,29.68
55.2,36.84283769,117.92548084,29.70
55.3,36.84283385,117.92548563,29.72
55.4,36.84283001,117.92549041,29.73
55.5,36.84282617,117.92549520,29.75
55.6,36.84282230,117.92549985,29.78
55.7,36.84281842,117.92550450,29.81
55.8,36.84281455,117.92550915,29.85
55.9,36.84281068,117.92551380,29.88
56.0,36.84280680,117.92551845,29.91
56.1,36.84280270,117.92552295,30.04
56.2,36.84279859,117.92552745,30.16
56.3,36.84279449,117.92553195,30.29
56.4,36.84279038,117.92553646,30.41
56.5,36.84278628,117.92554096,30.54
56.6,36.84278694,117.92554755,28.72
56.7,36.84278760,117.92555415,26.91
56.8,36.84278826,117.92556074,25.10
56.9,36.84278892,117.92556734,23.28
57.0,36.84278959,117.92557393,21.47
57.1,36.84279542,117.92558213,18.29
57.2,36.84280125,117.92559033,15.10
57.3,36.84280708,117.92559853,11.92
57.4,36.84281292,117.92560673,8.74
57.5,36.84281875,117.92561493,5.55
57.6,36.84281531,117.92561956,5.62
57.7,36.84281187,117.92562418,5.69
57.8,36.84280843,117.92562880,5.76
57.9,36.84280500,117.92563343,5.83
58.0,36.84280156,117.92563805,5.91
58.1,36.84280020,117.92564381,5.41
58.2,36.84279885,117.92564958,4.91
58.3,36.84279750,117.92565534,4.42
58.4,36.84279615,117.92566110,3.92
58.5,36.84279479,117.92566687,3.43
58.6,36.84279423,117.92567314,2.78
58.7,36.84279367,117.92567942,2.13
58.8,36.84279311,117.92568570,1.47
58.9,36.84279255,117.92569197,0.82
59.0,36.84279199,117.92569825,0.17
59.1,36.84277597,117.92569927,3.95
59.2,36.84275995,117.92570029,7.73
59.3,36.84274393,117.92570131,11.50
59.4,36.84272791,117.92570233,15.28
59.5,36.84271189,117.92570335,19.06
59.6,36.84270899,117.92570927,19.12
59.7,36.84270609,117.92571519,19.18
59.8,36.84270319,117.92572112,19.25
59.9,36.84270029,117.92572704,19.31
60.0,36.84269739,117.92573296,19.37
60.1,36.84269409,117.92573862,19.47
60.2,36.84269079,117.92574427,19.58
60.3,36.84268749,117.92574993,19.68
60.4,36.84268419,117.92575558,19.78
60.5,36.84268090,117.92576124,19.88
60.6,36.84267958,117.92576827,19.86
60.7,36.84267826,117.92577530,19.84
60.8,36.84267694,117.92578233,19.82
60.9,36.84267562,117.92578936,19.80
61.0,36.84267430,117.92579639,19.78
61.1,36.84267323,117.92580331,19.76
61.2,36.84267215,117.92581022,19.75
61.3,36.84267108,117.92581714,19.74
61.4,36.84267001,117.92582406,19.72
61.5,36.84266894,117.92583097,19.71
61.6,36.84266828,117.92583791,19.73
61.7,36.84266761,117.92584484,19.74
61.8,36.84266695,117.92585177,19.76
61.9,36.84266629,117.92585871,19.77
62.0,36.84266563,117.92586564,19.79
62.1,36.84266529,117.92587242,19.80
62.2,36.84266494,117.92587921,19.81
62.3,36.84266460,117.92588599,19.82
62.4,36.84266425,117.92589278,19.82
62.5,36.84266390,117.92589956,19.83
62.6,36.84266361,117.92590633,19.84
62.7,36.84266332,117.92591309,19.84
62.8,36.84266302,117.92591986,19.84
62.9,36.84266273,117.92592662,19.85
63.0,36.84266244,117.92593338,19.85
63.1,36.84266218,117.92594015,19.86
63.2,36.84266192,117.92594692,19.87
63.3,36.84266166,117.92595369,19.88
63.4,36.84266140,117.92596046,19.89
63.5,36.84266115,117.92596723,19.90
63.6,36.84266124,117.92597413,19.82
63.7,36.84266133,117.92598102,19.74
63.8,36.84266142,117.92598792,19.67
63.9,36.84266151,117.92599481,19.59
64.0,36.84266160,117.92600170,19.52
64.1,36.84266163,117.92600847,19.53
64.2,36.84266166,117.92601524,19.54
64.3,36.84266169,117.92602202,19.56
64.4,36.84266172,117.92602879,19.57
64.5,36.84266175,117.92603556,19.58
64.6,36.84266160,117.92604230,19.62
64.7,36.84266144,117.92604905,19.65
64.8,36.84266129,117.92605579,19.69
64.9,36.84266114,117.92606254,19.73
65.0,36.84266098,117.92606929,19.76
65.1,36.84266164,117.92607632,19.58
65.2,36.84266230,117.92608335,19.40
65.3,36.84266296,117.92609038,19.23
65.4,36.84266362,117.92609741,19.05
65.5,36.84266427,117.92610443,18.87
65.6,36.84266430,117.92611107,18.86
65.7,36.84266433,117.92611770,18.84
65.8,36.84266437,117.92612433,18.83
65.9,36.84266440,117.92613096,18.82
66.0,36.84266443,117.92613760,18.81
66.1,36.84266452,117.92614425,18.77
66.2,36.84266461,117.92615091,18.74
66.3,36.84266470,117.92615757,18.71
66.4,36.84266479,117.92616422,18.68
66.5,36.84266488,117.92617088,18.65
66.6,36.84266444,117.92617721,18.74
66.7,36.84266400,117.92618353,18.83
66.8,36.84266356,117.92618986,18.92
66.9,36.84266313,117.92619618,19.02
67.0,36.84266269,117.92620251,19.11
67.1,36.84266267,117.92620913,19.10
67.2,36.84266266,117.92621575,19.10
67.3,36.84266264,117.92622237,19.09
67.4,36.84266263,117.92622899,19.09
67.5,36.84266261,117.92623561,19.09
67.6,36.84266263,117.92624225,19.08
67.7,36.84266265,117.92624889,19.07
67.8,36.84266268,117.92625553,19.06
67.9,36.84266270,117.92626217,19.05
68.0,36.84266272,117.92626881,19.04
68.1,36.84266249,117.92627531,19.08
68.2,36.84266225,117.92628180,19.11
68.3,36.84266202,117.92628829,19.15
68.4,36.84266179,117.92629478,19.19
68.5,36.84266155,117.92630127,19.23
68.6,36.84266132,117.92630779,19.28
68.7,36.84266108,117.92631432,19.32
68.8,36.84266084,117.92632084,19.37
68.9,36.84266060,117.92632736,19.42
69.0,36.84266036,117.92633389,19.47
69.1,36.84265999,117.92634049,19.55
69.2,36.84265962,117.92634709,19.62
69.3,36.84265925,117.92635370,19.70
69.4,36.84265887,117.92636030,19.78
69.5,36.84265850,117.92636691,19.86
69.6,36.84265835,117.92637350,19.86
69.7,36.84265819,117.92638009,19.86
69.8,36.84265804,117.92638668,19.86
